"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","view_history","png","Response","accuracy"
NA,NA,NA,NA,NA,"survey-html-form",20,664017,"0.0-7.0-1.6-0.6","62c44d672834a5c5ce7362f1","641387e815ec15c3ccbb8ea1","6419cf236a7c24591a78d02a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"timeout",NA
NA,NA,NA,NA,NA,"sketchpad",21,700068,"0.0-7.0-0.7","62c44d672834a5c5ce7362f1","641387e815ec15c3ccbb8ea1","6419cf236a7c24591a78d02a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36018,NA,"button",NA,"62c44d672834a5c5ce7362f1_21_image.png",NA,NA
NA,NA,NA,NA,NA,"survey-html-form",22,730073,"0.0-7.0-1.7-0.7","62c44d672834a5c5ce7362f1","641387e815ec15c3ccbb8ea1","6419cf236a7c24591a78d02a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"timeout",NA
NA,NA,NA,NA,NA,"sketchpad",23,762030,"0.0-7.0-0.8","62c44d672834a5c5ce7362f1","641387e815ec15c3ccbb8ea1","6419cf236a7c24591a78d02a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31925,NA,"button",NA,"62c44d672834a5c5ce7362f1_23_image.png",NA,NA
NA,NA,NA,NA,NA,"survey-html-form",24,792036,"0.0-7.0-1.8-0.8","62c44d672834a5c5ce7362f1","641387e815ec15c3ccbb8ea1","6419cf236a7c24591a78d02a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"timeout",NA
NA,NA,NA,NA,NA,"sketchpad",25,808149,"0.0-7.0-0.9","62c44d672834a5c5ce7362f1","641387e815ec15c3ccbb8ea1","6419cf236a7c24591a78d02a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16083,NA,"button",NA,"62c44d672834a5c5ce7362f1_25_image.png",NA,NA
NA,NA,NA,NA,NA,"survey-html-form",26,838160,"0.0-7.0-1.9-0.9","62c44d672834a5c5ce7362f1","641387e815ec15c3ccbb8ea1","6419cf236a7c24591a78d02a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"timeout",NA
NA,NA,NA,NA,NA,"instructions",27,842155,"0.0-8.0","62c44d672834a5c5ce7362f1","641387e815ec15c3ccbb8ea1","6419cf236a7c24591a78d02a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3994,NA,NA,"[{""page_index"":0,""viewing_time"":3993}]",NA,NA,NA
NA,NA,NA,NA,NA,"instructions",28,890405,"0.0-9.0","62c44d672834a5c5ce7362f1","641387e815ec15c3ccbb8ea1","6419cf236a7c24591a78d02a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48250,NA,NA,"[{""page_index"":0,""viewing_time"":26435},{""page_index"":1,""viewing_time"":21815}]",NA,NA,NA
NA,NA,NA,NA,NA,"sketchpad",29,926754,"0.0-10.0-0.0","62c44d672834a5c5ce7362f1","641387e815ec15c3ccbb8ea1","6419cf236a7c24591a78d02a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36315,NA,"button",NA,"62c44d672834a5c5ce7362f1_29_image.png",NA,NA
NA,NA,NA,NA,NA,"survey-html-form",30,956765,"0.0-10.0-1.0","62c44d672834a5c5ce7362f1","641387e815ec15c3ccbb8ea1","6419cf236a7c24591a78d02a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"timeout",NA
NA,NA,NA,NA,NA,"sketchpad",31,996513,"0.0-10.0-0.1","62c44d672834a5c5ce7362f1","641387e815ec15c3ccbb8ea1","6419cf236a7c24591a78d02a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39713,NA,"button",NA,"62c44d672834a5c5ce7362f1_31_image.png",NA,NA
NA,NA,NA,NA,NA,"survey-html-form",32,1007617,"0.0-10.0-1.1","62c44d672834a5c5ce7362f1","641387e815ec15c3ccbb8ea1","6419cf236a7c24591a78d02a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11094,NA,"{""CRAP_linear"":""brush""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"sketchpad",33,1035665,"0.0-10.0-0.2","62c44d672834a5c5ce7362f1","641387e815ec15c3ccbb8ea1","6419cf236a7c24591a78d02a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28016,NA,"button",NA,"62c44d672834a5c5ce7362f1_33_image.png",NA,NA
NA,NA,NA,NA,NA,"survey-html-form",34,1049025,"0.0-10.0-1.2","62c44d672834a5c5ce7362f1","641387e815ec15c3ccbb8ea1","6419cf236a7c24591a78d02a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13352,NA,"{""CRAP_linear"":""soap""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"sketchpad",35,1085763,"0.0-10.0-0.3","62c44d672834a5c5ce7362f1","641387e815ec15c3ccbb8ea1","6419cf236a7c24591a78d02a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36706,NA,"button",NA,"62c44d672834a5c5ce7362f1_35_image.png",NA,NA
NA,NA,NA,NA,NA,"survey-html-form",36,1115770,"0.0-10.0-1.3","62c44d672834a5c5ce7362f1","641387e815ec15c3ccbb8ea1","6419cf236a7c24591a78d02a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"timeout",NA
NA,NA,NA,NA,NA,"sketchpad",37,1149035,"0.0-10.0-0.4","62c44d672834a5c5ce7362f1","641387e815ec15c3ccbb8ea1","6419cf236a7c24591a78d02a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33230,NA,"button",NA,"62c44d672834a5c5ce7362f1_37_image.png",NA,NA
NA,NA,NA,NA,NA,"survey-html-form",38,1171807,"0.0-10.0-1.4","62c44d672834a5c5ce7362f1","641387e815ec15c3ccbb8ea1","6419cf236a7c24591a78d02a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22764,NA,"{""CRAP_linear"":""candle""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"sketchpad",39,1200788,"0.0-10.0-0.5","62c44d672834a5c5ce7362f1","641387e815ec15c3ccbb8ea1","6419cf236a7c24591a78d02a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28948,NA,"button",NA,"62c44d672834a5c5ce7362f1_39_image.png",NA,NA
NA,NA,NA,NA,NA,"survey-html-form",40,1216710,"0.0-10.0-1.5","62c44d672834a5c5ce7362f1","641387e815ec15c3ccbb8ea1","6419cf236a7c24591a78d02a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15915,NA,"{""CRAP_linear"":""boat""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"sketchpad",41,1237931,"0.0-10.0-0.6","62c44d672834a5c5ce7362f1","641387e815ec15c3ccbb8ea1","6419cf236a7c24591a78d02a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21189,NA,"button",NA,"62c44d672834a5c5ce7362f1_41_image.png",NA,NA
NA,NA,NA,NA,NA,"survey-html-form",42,1267938,"0.0-10.0-1.6","62c44d672834a5c5ce7362f1","641387e815ec15c3ccbb8ea1","6419cf236a7c24591a78d02a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"timeout",NA
NA,NA,NA,NA,NA,"sketchpad",43,1312373,"0.0-10.0-0.7","62c44d672834a5c5ce7362f1","641387e815ec15c3ccbb8ea1","6419cf236a7c24591a78d02a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44407,NA,"button",NA,"62c44d672834a5c5ce7362f1_43_image.png",NA,NA
NA,NA,NA,NA,NA,"survey-html-form",44,1317335,"0.0-10.0-1.7","62c44d672834a5c5ce7362f1","641387e815ec15c3ccbb8ea1","6419cf236a7c24591a78d02a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4953,NA,"{""CRAP_linear"":""bowl""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"sketchpad",45,1354179,"0.0-10.0-0.8","62c44d672834a5c5ce7362f1","641387e815ec15c3ccbb8ea1","6419cf236a7c24591a78d02a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36816,NA,"button",NA,"62c44d672834a5c5ce7362f1_45_image.png",NA,NA
NA,NA,NA,NA,NA,"survey-html-form",46,1363145,"0.0-10.0-1.8","62c44d672834a5c5ce7362f1","641387e815ec15c3ccbb8ea1","6419cf236a7c24591a78d02a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8958,NA,"{""CRAP_linear"":""horn""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"sketchpad",47,1384959,"0.0-10.0-0.9","62c44d672834a5c5ce7362f1","641387e815ec15c3ccbb8ea1","6419cf236a7c24591a78d02a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21782,NA,"button",NA,"62c44d672834a5c5ce7362f1_47_image.png",NA,NA
NA,NA,NA,NA,NA,"survey-html-form",48,1391653,"0.0-10.0-1.9","62c44d672834a5c5ce7362f1","641387e815ec15c3ccbb8ea1","6419cf236a7c24591a78d02a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6684,NA,"{""CRAP_linear"":""tree""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"instructions",49,1404073,"0.0-11.0","62c44d672834a5c5ce7362f1","641387e815ec15c3ccbb8ea1","6419cf236a7c24591a78d02a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12420,NA,NA,"[{""page_index"":0,""viewing_time"":12419}]",NA,NA,NA
NA,NA,NA,NA,NA,"survey",50,1548097,"0.0-12.0","62c44d672834a5c5ce7362f1","641387e815ec15c3ccbb8ea1","6419cf236a7c24591a78d02a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143982,NA,"{""Author"":[""Kurt Vonnegut"",""Toni Morrison"",""Salmon Rushdie"",""F. Scott Fitzgerald"",""Nelson Demille"",""James Patterson"",""George Orwell"",""Isaac Asimov"",""Judith Krantz"",""William Faulkner"",""Alice Walker"",""Margaret Atwood"",""Clive Cussler"",""Ray Bradbury"",""J.R.R. Tolkien"",""Ayn Rand"",""Sue Grafton"",""Sidney Sheldon"",""James Michener"",""John Grisham"",""Stephen King"",""Tom Clancy"",""Anne McCaffrey"",""Jean M. Auel"",""T.S. Elliot"",""Danielle Steel"",""J.D. Salinger"",""Harper Lee"",""Dick Francis""]}",NA,NA,NA,"[]"
NA,NA,NA,NA,NA,"survey",51,1584028,"0.0-13.0","62c44d672834a5c5ce7362f1","641387e815ec15c3ccbb8ea1","6419cf236a7c24591a78d02a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35904,NA,"{""Langauge"":""Yes"",""2ndLanguage"":"""",""2nd_lg_fluency"":null,""SecondLanguage"":"""",""3rd_lg_fluency"":null,""age"":""60"",""Highest_degree"":""Bachelors degree in college (4-year)"",""Handedness"":""Right"",""Race"":[""White""],""sexual_orientation"":""straight (heterosexual)"",""gender"":""woman""}",NA,NA,NA,"[]"
NA,NA,NA,NA,NA,"survey",52,1587075,"0.0-14.0","62c44d672834a5c5ce7362f1","641387e815ec15c3ccbb8ea1","6419cf236a7c24591a78d02a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3042,NA,"{""final_comment"":""""}",NA,NA,NA,"[]"
NA,NA,NA,NA,NA,"html-keyboard-response",53,1602864,"0.0-15.0","62c44d672834a5c5ce7362f1","641387e815ec15c3ccbb8ea1","6419cf236a7c24591a78d02a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15788,"Please press Enter for your results to be saved. Do not close this window; you will be redirected to the Prolific website automatically to get your credit after we received your results. It may take one minute, or longer depending on your internet speed! <p><b>Thank you for your participation :) </b>","enter",NA,NA,NA,NA
TRUE,FALSE,"[]","[]","[]","preload",0,196,"0.0-0.0","62c4dbae8fb1ff9cd93a3150","641387e815ec15c3ccbb8ea1","6419ce69c8dbbc3f0ca0d0ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,NA,NA,NA,NA,"fullscreen",1,3116,"0.0-1.0","62c4dbae8fb1ff9cd93a3150","641387e815ec15c3ccbb8ea1","6419ce69c8dbbc3f0ca0d0ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,"browser-check",2,4114,"0.0-2.0","62c4dbae8fb1ff9cd93a3150","641387e815ec15c3ccbb8ea1","6419ce69c8dbbc3f0ca0d0ac",1280,800,TRUE,"chrome","111.0.0",FALSE,"Windows 10",TRUE,60.61,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,"html-keyboard-response",3,15230,"0.0-3.0","62c4dbae8fb1ff9cd93a3150","641387e815ec15c3ccbb8ea1","6419ce69c8dbbc3f0ca0d0ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11115,"Welcome to the experiment! Press any key to start.",NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,"instructions",4,23361,"0.0-4.0","62c4dbae8fb1ff9cd93a3150","641387e815ec15c3ccbb8ea1","6419ce69c8dbbc3f0ca0d0ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8130,NA,NA,"[{""page_index"":0,""viewing_time"":8130}]",NA,NA,NA
NA,NA,NA,NA,NA,"instructions",5,88056,"0.0-5.0","62c4dbae8fb1ff9cd93a3150","641387e815ec15c3ccbb8ea1","6419ce69c8dbbc3f0ca0d0ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64687,NA,NA,"[{""page_index"":0,""viewing_time"":24849},{""page_index"":1,""viewing_time"":39838}]",NA,NA,NA
NA,NA,NA,NA,NA,"video-keyboard-response",6,139282,"0.0-6.0","62c4dbae8fb1ff9cd93a3150","641387e815ec15c3ccbb8ea1","6419ce69c8dbbc3f0ca0d0ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4907,"[""Linear_final.mp4""]","enter",NA,NA,NA,NA
NA,NA,NA,NA,NA,"sketchpad",7,178779,"0.0-7.0-0.0","62c4dbae8fb1ff9cd93a3150","641387e815ec15c3ccbb8ea1","6419ce69c8dbbc3f0ca0d0ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39439,NA,"button",NA,"62c4dbae8fb1ff9cd93a3150_7_image.png",NA,NA
NA,NA,NA,NA,NA,"survey-html-form",8,194556,"0.0-7.0-1.0","62c4dbae8fb1ff9cd93a3150","641387e815ec15c3ccbb8ea1","6419ce69c8dbbc3f0ca0d0ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15749,NA,"{""CRAP_linear"":""BRUSH""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"sketchpad",9,229552,"0.0-7.0-0.1","62c4dbae8fb1ff9cd93a3150","641387e815ec15c3ccbb8ea1","6419ce69c8dbbc3f0ca0d0ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34949,NA,"button",NA,"62c4dbae8fb1ff9cd93a3150_9_image.png",NA,NA
NA,NA,NA,NA,NA,"survey-html-form",10,236177,"0.0-7.0-1.1","62c4dbae8fb1ff9cd93a3150","641387e815ec15c3ccbb8ea1","6419ce69c8dbbc3f0ca0d0ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6602,NA,"{""CRAP_linear"":""boat""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"sketchpad",11,272635,"0.0-7.0-0.2","62c4dbae8fb1ff9cd93a3150","641387e815ec15c3ccbb8ea1","6419ce69c8dbbc3f0ca0d0ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36403,NA,"button",NA,"62c4dbae8fb1ff9cd93a3150_11_image.png",NA,NA
NA,NA,NA,NA,NA,"survey-html-form",12,298808,"0.0-7.0-1.2","62c4dbae8fb1ff9cd93a3150","641387e815ec15c3ccbb8ea1","6419ce69c8dbbc3f0ca0d0ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26149,NA,"{""CRAP_linear"":""wish""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"sketchpad",13,333280,"0.0-7.0-0.3","62c4dbae8fb1ff9cd93a3150","641387e815ec15c3ccbb8ea1","6419ce69c8dbbc3f0ca0d0ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34418,NA,"button",NA,"62c4dbae8fb1ff9cd93a3150_13_image.png",NA,NA
NA,NA,NA,NA,NA,"survey-html-form",14,355113,"0.0-7.0-1.3","62c4dbae8fb1ff9cd93a3150","641387e815ec15c3ccbb8ea1","6419ce69c8dbbc3f0ca0d0ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21799,NA,"{""CRAP_linear"":""big""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"sketchpad",15,377789,"0.0-7.0-0.4","62c4dbae8fb1ff9cd93a3150","641387e815ec15c3ccbb8ea1","6419ce69c8dbbc3f0ca0d0ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22626,NA,"button",NA,"62c4dbae8fb1ff9cd93a3150_15_image.png",NA,NA
NA,NA,NA,NA,NA,"survey-html-form",16,384807,"0.0-7.0-1.4","62c4dbae8fb1ff9cd93a3150","641387e815ec15c3ccbb8ea1","6419ce69c8dbbc3f0ca0d0ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6998,NA,"{""CRAP_linear"":""size""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"sketchpad",17,407670,"0.0-7.0-0.5","62c4dbae8fb1ff9cd93a3150","641387e815ec15c3ccbb8ea1","6419ce69c8dbbc3f0ca0d0ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22814,NA,"button",NA,"62c4dbae8fb1ff9cd93a3150_17_image.png",NA,NA
NA,NA,NA,NA,NA,"survey-html-form",18,428415,"0.0-7.0-1.5","62c4dbae8fb1ff9cd93a3150","641387e815ec15c3ccbb8ea1","6419ce69c8dbbc3f0ca0d0ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20724,NA,"{""CRAP_linear"":""style""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"sketchpad",19,452315,"0.0-7.0-0.6","62c4dbae8fb1ff9cd93a3150","641387e815ec15c3ccbb8ea1","6419ce69c8dbbc3f0ca0d0ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23847,NA,"button",NA,"62c4dbae8fb1ff9cd93a3150_19_image.png",NA,NA
NA,NA,NA,NA,NA,"survey-html-form",20,467555,"0.0-7.0-1.6","62c4dbae8fb1ff9cd93a3150","641387e815ec15c3ccbb8ea1","6419ce69c8dbbc3f0ca0d0ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15223,NA,"{""CRAP_linear"":""red""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"sketchpad",21,496905,"0.0-7.0-0.7","62c4dbae8fb1ff9cd93a3150","641387e815ec15c3ccbb8ea1","6419ce69c8dbbc3f0ca0d0ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29304,NA,"button",NA,"62c4dbae8fb1ff9cd93a3150_21_image.png",NA,NA
NA,NA,NA,NA,NA,"survey-html-form",22,511105,"0.0-7.0-1.7","62c4dbae8fb1ff9cd93a3150","641387e815ec15c3ccbb8ea1","6419ce69c8dbbc3f0ca0d0ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14176,NA,"{""CRAP_linear"":""trap""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"sketchpad",23,538002,"0.0-7.0-0.8","62c4dbae8fb1ff9cd93a3150","641387e815ec15c3ccbb8ea1","6419ce69c8dbbc3f0ca0d0ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26848,NA,"button",NA,"62c4dbae8fb1ff9cd93a3150_23_image.png",NA,NA
NA,NA,NA,NA,NA,"survey-html-form",24,546084,"0.0-7.0-1.8","62c4dbae8fb1ff9cd93a3150","641387e815ec15c3ccbb8ea1","6419ce69c8dbbc3f0ca0d0ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8060,NA,"{""CRAP_linear"":""soap""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"sketchpad",25,571686,"0.0-7.0-0.9","62c4dbae8fb1ff9cd93a3150","641387e815ec15c3ccbb8ea1","6419ce69c8dbbc3f0ca0d0ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25553,NA,"button",NA,"62c4dbae8fb1ff9cd93a3150_25_image.png",NA,NA
NA,NA,NA,NA,NA,"survey-html-form",26,579770,"0.0-7.0-1.9","62c4dbae8fb1ff9cd93a3150","641387e815ec15c3ccbb8ea1","6419ce69c8dbbc3f0ca0d0ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8061,NA,"{""CRAP_linear"":""bowl""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"instructions",27,583535,"0.0-8.0","62c4dbae8fb1ff9cd93a3150","641387e815ec15c3ccbb8ea1","6419ce69c8dbbc3f0ca0d0ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3763,NA,NA,"[{""page_index"":0,""viewing_time"":3763}]",NA,NA,NA
NA,NA,NA,NA,NA,"instructions",28,623974,"0.0-9.0","62c4dbae8fb1ff9cd93a3150","641387e815ec15c3ccbb8ea1","6419ce69c8dbbc3f0ca0d0ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40442,NA,NA,"[{""page_index"":0,""viewing_time"":23957},{""page_index"":1,""viewing_time"":16485}]",NA,NA,NA
NA,NA,NA,NA,NA,"sketchpad",29,649440,"0.0-10.0-0.0","62c4dbae8fb1ff9cd93a3150","641387e815ec15c3ccbb8ea1","6419ce69c8dbbc3f0ca0d0ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25414,NA,"button",NA,"62c4dbae8fb1ff9cd93a3150_29_image.png",NA,NA
NA,NA,NA,NA,NA,"survey-html-form",30,657999,"0.0-10.0-1.0-0.0","62c4dbae8fb1ff9cd93a3150","641387e815ec15c3ccbb8ea1","6419ce69c8dbbc3f0ca0d0ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8529,NA,"{""let_linear"":""abdomine""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"survey-html-form",31,664730,"0.0-10.0-1.0-0.1","62c4dbae8fb1ff9cd93a3150","641387e815ec15c3ccbb8ea1","6419ce69c8dbbc3f0ca0d0ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6725,NA,"{""let_linear"":""abbott""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"survey-html-form",32,671843,"0.0-10.0-1.0-0.2","62c4dbae8fb1ff9cd93a3150","641387e815ec15c3ccbb8ea1","6419ce69c8dbbc3f0ca0d0ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7109,NA,"{""let_linear"":""abduction""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"survey-html-form",33,678113,"0.0-10.0-1.0-0.3","62c4dbae8fb1ff9cd93a3150","641387e815ec15c3ccbb8ea1","6419ce69c8dbbc3f0ca0d0ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6267,NA,"{""let_linear"":""able""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"survey-html-form",34,679456,"0.0-10.0-1.0-0.4","62c4dbae8fb1ff9cd93a3150","641387e815ec15c3ccbb8ea1","6419ce69c8dbbc3f0ca0d0ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"timeout",NA
NA,NA,NA,NA,NA,"sketchpad",35,708627,"0.0-10.0-0.1","62c4dbae8fb1ff9cd93a3150","641387e815ec15c3ccbb8ea1","6419ce69c8dbbc3f0ca0d0ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29117,NA,"button",NA,"62c4dbae8fb1ff9cd93a3150_35_image.png",NA,NA
NA,NA,NA,NA,NA,"survey-html-form",36,711376,"0.0-10.0-1.1-0.5","62c4dbae8fb1ff9cd93a3150","641387e815ec15c3ccbb8ea1","6419ce69c8dbbc3f0ca0d0ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2728,NA,"{""let_linear"":""leave""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"survey-html-form",37,713160,"0.0-10.0-1.1-0.6","62c4dbae8fb1ff9cd93a3150","641387e815ec15c3ccbb8ea1","6419ce69c8dbbc3f0ca0d0ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1781,NA,"{""let_linear"":""left""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"survey-html-form",38,718732,"0.0-10.0-1.1-0.7","62c4dbae8fb1ff9cd93a3150","641387e815ec15c3ccbb8ea1","6419ce69c8dbbc3f0ca0d0ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5569,NA,"{""let_linear"":""lever""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"survey-html-form",39,727531,"0.0-10.0-1.1-0.8","62c4dbae8fb1ff9cd93a3150","641387e815ec15c3ccbb8ea1","6419ce69c8dbbc3f0ca0d0ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8793,NA,"{""let_linear"":""lead""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"survey-html-form",40,731395,"0.0-10.0-1.1-0.9","62c4dbae8fb1ff9cd93a3150","641387e815ec15c3ccbb8ea1","6419ce69c8dbbc3f0ca0d0ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3861,NA,"{""let_linear"":""leag""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"survey-html-form",41,732901,"0.0-10.0-1.1-0.10","62c4dbae8fb1ff9cd93a3150","641387e815ec15c3ccbb8ea1","6419ce69c8dbbc3f0ca0d0ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1503,NA,"{""let_linear"":""leaf""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"survey-html-form",42,738645,"0.0-10.0-1.1-0.11","62c4dbae8fb1ff9cd93a3150","641387e815ec15c3ccbb8ea1","6419ce69c8dbbc3f0ca0d0ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"timeout",NA
NA,NA,NA,NA,NA,"sketchpad",43,762617,"0.0-10.0-0.2","62c4dbae8fb1ff9cd93a3150","641387e815ec15c3ccbb8ea1","6419ce69c8dbbc3f0ca0d0ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23919,NA,"button",NA,"62c4dbae8fb1ff9cd93a3150_43_image.png",NA,NA
NA,NA,NA,NA,NA,"survey-html-form",44,766506,"0.0-10.0-1.2-0.12","62c4dbae8fb1ff9cd93a3150","641387e815ec15c3ccbb8ea1","6419ce69c8dbbc3f0ca0d0ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3854,NA,"{""let_linear"":""missing""}",NA,NA,NA,NA
